problem,subject,attempts,tot-duration,blocks-tot,solved?,problem_characterization_studies12.nippy.problem,optimal-solution-length,trimmed-search-space,search-space,optimal?
118015,exleZEgEta,1,101.5232,7,true,118015,4,6,46,false
118015,hYt8Q4RENO,1,101.7498,5,true,118015,4,6,46,false
118015,ikv6BYKMin,1,100.7644,5,true,118015,4,6,46,false
118015,j1sZryfkmn,3,176.2701,14,true,118015,4,6,46,false
118015,joYCi1fiRE,2,158.1974,14,true,118015,4,6,46,false
118015,jpwBoyCm4E,1,102.1504,6,true,118015,4,6,46,false
118015,kJzweLKxF3,2,163.4,10,true,118015,4,6,46,false
118015,lqzUj7p1QS,4,108.0333,14,true,118015,4,6,46,false
118015,nVcdl2lXnc,12,19.98417,13,true,118015,4,6,46,false
118015,rtvmQC6O2v,2,109.9139,12,true,118015,4,6,46,false
118015,vP1D7seEru,1,68.89331,5,true,118015,4,6,46,false
118015,w3M4zEv4n8,1,114.3079,5,true,118015,4,6,46,false
118015,wmhKzuZxJY,1,52.95544,14,true,118015,4,6,46,false
118015,zjcjHJcCTb,1,118.4438,4,true,118015,4,6,46,true
138024,6wMCarsty8,2,141.8772,12,true,138024,4,10,410,false
138024,77t6BJL1Kt,1,51.76776,6,true,138024,4,10,410,false
138024,7mnWLhHq2w,2,31.02892,14,true,138024,4,10,410,false
138024,8YyptHFdW6,3,180.0,4,false,138024,4,10,410,true
138024,ApRD5hFuRP,1,118.6587,4,true,138024,4,10,410,true
138024,AwlksCAtR2,2,104.6283,10,true,138024,4,10,410,false
138024,BF188s9Uii,2,180.0,11,false,138024,4,10,410,false
138024,CRQDHb0BBl,1,52.31726,5,true,138024,4,10,410,false
138024,D8H0uWLc5n,2,64.19454,8,true,138024,4,10,410,false
138024,DKAdUagiHw,1,147.9302,9,true,138024,4,10,410,false
138024,Dsi7jcUddZ,2,180.0,13,false,138024,4,10,410,false
138024,EYlicK3YDf,3,84.22555,11,true,138024,4,10,410,false
138024,FBcGX8lJ0M,15,64.04443,13,true,138024,4,10,410,false
138024,IyAGpGOWxl,1,86.12231,4,true,138024,4,10,410,true
138024,QjZrSZyKnC,1,104.1389,4,true,138024,4,10,410,true
138024,SKrRecOHdC,1,41.63599,5,true,138024,4,10,410,false
138024,TCoje99R0c,1,180.0,0,false,138024,4,10,410,false
138024,TSJ3jR3RPt,1,87.55176,5,true,138024,4,10,410,false
138024,Tw0eJAMHHY,1,36.93359,14,true,138024,4,10,410,false
138024,WDU3t5mUF8,1,168.9519,7,true,138024,4,10,410,false
138024,a1hCPU5ZzZ,2,127.5418,9,true,138024,4,10,410,false
138024,aI53Bauq4G,1,73.45581,12,true,138024,4,10,410,false
138024,bVdRptKPbL,1,44.13977,6,true,138024,4,10,410,false
138024,cDaD1IqGWx,2,139.2172,9,true,138024,4,10,410,false
138024,cM5vFuUu9E,1,103.3625,4,true,138024,4,10,410,true
138024,eUFuTiKxCh,1,42.87659,5,true,138024,4,10,410,false
138024,exleZEgEta,1,92.79126,5,true,138024,4,10,410,false
138024,hYt8Q4RENO,1,113.5173,5,true,138024,4,10,410,false
138024,ikv6BYKMin,3,125.6059,7,true,138024,4,10,410,false
138024,j1sZryfkmn,1,58.20728,6,true,138024,4,10,410,false
138024,joYCi1fiRE,4,99.16576,10,true,138024,4,10,410,false
138024,jpwBoyCm4E,3,150.1342,10,true,138024,4,10,410,false
138024,kJzweLKxF3,5,98.52047,14,true,138024,4,10,410,false
138024,lqzUj7p1QS,1,81.36707,5,true,138024,4,10,410,false
138024,nVcdl2lXnc,13,6.126011,13,true,138024,4,10,410,false
138024,rtvmQC6O2v,1,103.9631,7,true,138024,4,10,410,false
138024,vP1D7seEru,2,93.00046,8,true,138024,4,10,410,false
138024,w3M4zEv4n8,2,152.4109,7,true,138024,4,10,410,false
138024,wmhKzuZxJY,2,93.80557,7,true,138024,4,10,410,false
138024,zjcjHJcCTb,3,180.0,11,false,138024,4,10,410,false
107045,6wMCarsty8,1,54.83716,5,true,107045,4,7,19,false
107045,77t6BJL1Kt,2,42.33375,5,true,107045,4,7,19,false
107045,7mnWLhHq2w,1,69.88574,7,true,107045,4,7,19,false
107045,8YyptHFdW6,1,136.6633,4,true,107045,4,7,19,true
107045,ApRD5hFuRP,2,180.0,6,false,107045,4,7,19,false
107045,AwlksCAtR2,1,61.72412,4,true,107045,4,7,19,true
107045,BF188s9Uii,5,179.2065,14,true,107045,4,7,19,false
107045,CRQDHb0BBl,1,44.58374,4,true,107045,4,7,19,true
107045,D8H0uWLc5n,1,46.95557,6,true,107045,4,7,19,false
107045,DKAdUagiHw,1,81.396,5,true,107045,4,7,19,false
107045,Dsi7jcUddZ,1,64.15698,4,true,107045,4,7,19,true
107045,EYlicK3YDf,1,72.32214,7,true,107045,4,7,19,false
107045,FBcGX8lJ0M,1,65.40635,4,true,107045,4,7,19,true
107045,IyAGpGOWxl,1,129.311,7,true,107045,4,7,19,false
107045,QjZrSZyKnC,1,172.6064,7,true,107045,4,7,19,false
107045,SKrRecOHdC,1,48.76526,5,true,107045,4,7,19,false
107045,TSJ3jR3RPt,1,56.24561,5,true,107045,4,7,19,false
107045,Tw0eJAMHHY,2,145.2335,14,true,107045,4,7,19,false
107045,WDU3t5mUF8,3,174.6334,14,true,107045,4,7,19,false
107045,a1hCPU5ZzZ,1,91.21265,5,true,107045,4,7,19,false
107045,aI53Bauq4G,1,49.07422,6,true,107045,4,7,19,false
107045,bVdRptKPbL,2,64.44199,10,true,107045,4,7,19,false
107045,cDaD1IqGWx,1,102.5894,5,false,107045,4,7,19,false
107045,cM5vFuUu9E,1,106.8806,5,true,107045,4,7,19,false
107045,eUFuTiKxCh,2,48.48108,9,true,107045,4,7,19,false
107045,exleZEgEta,2,79.16518,6,true,107045,4,7,19,false
107045,hYt8Q4RENO,3,180.0,11,false,107045,4,7,19,false
107045,ikv6BYKMin,2,147.7141,7,true,107045,4,7,19,false
107045,j1sZryfkmn,1,39.63501,4,true,107045,4,7,19,true
107045,joYCi1fiRE,2,107.3514,10,true,107045,4,7,19,false
107045,jpwBoyCm4E,1,97.83496,7,true,107045,4,7,19,false
107045,kJzweLKxF3,1,88.9537,6,true,107045,4,7,19,false
107045,lqzUj7p1QS,2,101.1138,11,true,107045,4,7,19,false
107045,nVcdl2lXnc,9,20.93872,14,true,107045,4,7,19,false
107045,rtvmQC6O2v,1,50.19116,4,true,107045,4,7,19,true
107045,vP1D7seEru,1,100.3408,9,true,107045,4,7,19,false
107045,w3M4zEv4n8,1,126.4932,4,true,107045,4,7,19,true
107045,wmhKzuZxJY,1,53.48523,4,true,107045,4,7,19,true
107045,zjcjHJcCTb,1,102.3657,4,true,107045,4,7,19,true
106069,6wMCarsty8,1,180.0,9,false,106069,4,9,55,false
106069,77t6BJL1Kt,1,145.8011,14,true,106069,4,9,55,false
106069,7mnWLhHq2w,1,175.4749,14,true,106069,4,9,55,false
106069,8YyptHFdW6,1,111.3137,1,false,106069,4,9,55,false
106069,ApRD5hFuRP,1,180.0,2,false,106069,4,9,55,false
106069,AwlksCAtR2,3,124.2644,14,true,106069,4,9,55,false
106069,BF188s9Uii,3,180.0,12,false,106069,4,9,55,false
106069,CRQDHb0BBl,1,57.58398,4,true,106069,4,9,55,true
106069,D8H0uWLc5n,3,89.98508,14,true,106069,4,9,55,false
106069,DKAdUagiHw,1,120.9912,4,true,106069,4,9,55,true
106069,Dsi7jcUddZ,3,180.0,10,false,106069,4,9,55,false
106069,EYlicK3YDf,1,85.46094,4,true,106069,4,9,55,true
106069,FBcGX8lJ0M,2,97.93816,5,true,106069,4,9,55,false
106069,IyAGpGOWxl,2,180.0,7,false,106069,4,9,55,false
106069,QjZrSZyKnC,1,180.0,6,false,106069,4,9,55,false
106069,SKrRecOHdC,2,151.1389,14,true,106069,4,9,55,false
106069,TSJ3jR3RPt,1,144.3494,14,true,106069,4,9,55,false
106069,Tw0eJAMHHY,1,9.183594,14,true,106069,4,9,55,false
106069,WDU3t5mUF8,1,136.4253,14,true,106069,4,9,55,false
106069,a1hCPU5ZzZ,1,180.0,6,false,106069,4,9,55,false
106069,aI53Bauq4G,2,97.10205,13,true,106069,4,9,55,false
106069,bVdRptKPbL,3,178.2809,14,true,106069,4,9,55,false
106069,cDaD1IqGWx,1,122.9319,5,true,106069,4,9,55,false
106069,cM5vFuUu9E,3,180.0,8,false,106069,4,9,55,false
106069,eUFuTiKxCh,3,116.8129,14,true,106069,4,9,55,false
106069,exleZEgEta,1,124.3125,7,true,106069,4,9,55,false
106069,hYt8Q4RENO,1,100.1216,14,true,106069,4,9,55,false
106069,ikv6BYKMin,3,180.0,7,false,106069,4,9,55,false
106069,j1sZryfkmn,3,162.4361,14,true,106069,4,9,55,false
106069,joYCi1fiRE,1,64.29053,4,true,106069,4,9,55,true
106069,jpwBoyCm4E,1,75.54883,5,true,106069,4,9,55,false
106069,kJzweLKxF3,1,117.0652,5,true,106069,4,9,55,false
106069,lqzUj7p1QS,4,130.7259,13,true,106069,4,9,55,false
106069,nVcdl2lXnc,14,18.04704,13,true,106069,4,9,55,false
106069,rtvmQC6O2v,1,59.60681,4,true,106069,4,9,55,true
106069,vP1D7seEru,1,102.999,7,true,106069,4,9,55,false
106069,w3M4zEv4n8,1,180.0,8,false,106069,4,9,55,false
106069,wmhKzuZxJY,2,106.6079,8,true,106069,4,9,55,false
106069,zjcjHJcCTb,1,105.8364,4,true,106069,4,9,55,true
136139,6wMCarsty8,2,180.0,8,false,136139,4,26,76,false
136139,77t6BJL1Kt,2,76.85225,14,true,136139,4,26,76,false
136139,7mnWLhHq2w,2,92.98045,13,true,136139,4,26,76,false
136139,8YyptHFdW6,1,180.0,3,false,136139,4,26,76,false
136139,ApRD5hFuRP,2,180.0,5,false,136139,4,26,76,false
136139,AwlksCAtR2,2,56.10707,14,true,136139,4,26,76,false
136139,BF188s9Uii,1,180.0,9,false,136139,4,26,76,false
136139,CRQDHb0BBl,2,174.1513,14,true,136139,4,26,76,false
136139,D8H0uWLc5n,1,109.1389,14,true,136139,4,26,76,false
136139,DKAdUagiHw,2,180.0,5,false,136139,4,26,76,false
136139,Dsi7jcUddZ,3,180.0,11,false,136139,4,26,76,false
136139,EYlicK3YDf,2,154.2687,14,true,136139,4,26,76,false
136139,FBcGX8lJ0M,2,101.5789,6,true,136139,4,26,76,false
136139,IyAGpGOWxl,3,180.0,12,false,136139,4,26,76,false
136139,QjZrSZyKnC,2,180.0,7,false,136139,4,26,76,false
136139,SKrRecOHdC,3,139.9426,14,true,136139,4,26,76,false
136139,TSJ3jR3RPt,2,158.62,14,true,136139,4,26,76,false
136139,Tw0eJAMHHY,1,11.81592,14,true,136139,4,26,76,false
136139,WDU3t5mUF8,1,180.0,11,false,136139,4,26,76,false
136139,a1hCPU5ZzZ,1,180.0,8,false,136139,4,26,76,false
136139,aI53Bauq4G,4,106.9654,13,true,136139,4,26,76,false
136139,bVdRptKPbL,2,82.70304,14,true,136139,4,26,76,false
136139,cDaD1IqGWx,1,164.4177,6,true,136139,4,26,76,false
136139,cM5vFuUu9E,1,180.0,6,false,136139,4,26,76,false
136139,eUFuTiKxCh,1,56.14368,6,true,136139,4,26,76,false
136139,exleZEgEta,3,149.0812,13,true,136139,4,26,76,false
136139,hYt8Q4RENO,1,180.0,10,false,136139,4,26,76,false
136139,ikv6BYKMin,2,180.0,10,false,136139,4,26,76,false
136139,j1sZryfkmn,3,169.2829,13,true,136139,4,26,76,false
136139,joYCi1fiRE,3,102.5753,11,true,136139,4,26,76,false
136139,jpwBoyCm4E,2,175.0832,14,true,136139,4,26,76,false
136139,kJzweLKxF3,2,178.5249,15,true,136139,4,26,76,false
136139,lqzUj7p1QS,4,150.4956,14,true,136139,4,26,76,false
136139,nVcdl2lXnc,12,8.983757,13,true,136139,4,26,76,false
136139,rtvmQC6O2v,1,180.0,7,false,136139,4,26,76,false
136139,vP1D7seEru,2,127.837,9,true,136139,4,26,76,false
136139,w3M4zEv4n8,4,180.0,9,false,136139,4,26,76,false
136139,wmhKzuZxJY,1,73.67151,4,true,136139,4,26,76,true
136139,zjcjHJcCTb,1,109.9536,5,true,136139,4,26,76,false
142227,6wMCarsty8,4,157.2676,14,true,142227,5,1,0,false
142227,77t6BJL1Kt,2,66.15118,13,true,142227,5,1,0,false
142227,7mnWLhHq2w,1,66.20508,6,true,142227,5,1,0,false
142227,8YyptHFdW6,2,150.1657,10,true,142227,5,1,0,false
142227,ApRD5hFuRP,1,180.0,6,false,142227,5,1,0,false
142227,AwlksCAtR2,1,78.17749,17,true,142227,5,1,0,false
142227,BF188s9Uii,2,180.0,16,false,142227,5,1,0,false
142227,CRQDHb0BBl,2,96.21729,17,true,142227,5,1,0,false
142227,D8H0uWLc5n,3,109.674,17,true,142227,5,1,0,false
142227,DKAdUagiHw,3,180.0,11,false,142227,5,1,0,false
142227,Dsi7jcUddZ,2,97.49446,7,true,142227,5,1,0,false
142227,EYlicK3YDf,1,37.80481,5,true,142227,5,1,0,true
142227,FBcGX8lJ0M,1,42.28638,18,true,142227,5,1,0,false
142227,IyAGpGOWxl,1,103.7319,5,true,142227,5,1,0,true
142227,QjZrSZyKnC,1,94.53125,5,true,142227,5,1,0,true
142227,SKrRecOHdC,5,148.9934,16,true,142227,5,1,0,false
142227,TSJ3jR3RPt,4,112.5488,16,true,142227,5,1,0,false
142227,Tw0eJAMHHY,2,15.7603,17,true,142227,5,1,0,false
142227,WDU3t5mUF8,2,129.8761,8,true,142227,5,1,0,false
142227,a1hCPU5ZzZ,2,164.946,17,true,142227,5,1,0,false
142227,aI53Bauq4G,2,67.33092,16,true,142227,5,1,0,false
142227,bVdRptKPbL,1,110.7778,14,true,142227,5,1,0,false
142227,cDaD1IqGWx,11,125.6645,15,true,142227,5,1,0,false
142227,cM5vFuUu9E,1,106.5586,7,true,142227,5,1,0,false
142227,eUFuTiKxCh,4,57.98153,17,true,142227,5,1,0,false
142227,exleZEgEta,1,87.11548,5,true,142227,5,1,0,true
142227,hYt8Q4RENO,1,96.66675,6,true,142227,5,1,0,false
142227,ikv6BYKMin,1,101.9553,5,true,142227,5,1,0,true
142227,j1sZryfkmn,2,43.08696,7,true,142227,5,1,0,false
142227,joYCi1fiRE,1,77.60376,5,true,142227,5,1,0,true
142227,jpwBoyCm4E,3,116.4498,11,true,142227,5,1,0,false
142227,kJzweLKxF3,2,74.59129,7,true,142227,5,1,0,false
142227,lqzUj7p1QS,2,116.6437,17,true,142227,5,1,0,false
142227,nVcdl2lXnc,14,8.730598,15,false,142227,5,1,0,false
142227,rtvmQC6O2v,1,45.25806,5,true,142227,5,1,0,true
142227,vP1D7seEru,1,65.37085,6,true,142227,5,1,0,false
142227,w3M4zEv4n8,1,123.311,5,true,142227,5,1,0,true
142227,wmhKzuZxJY,1,62.81104,7,true,142227,5,1,0,false
142227,zjcjHJcCTb,3,180.0,13,false,142227,5,1,0,false
119044,6wMCarsty8,1,85.38403,6,true,119044,5,14,127,false
119044,77t6BJL1Kt,1,48.8186,5,true,119044,5,14,127,true
119044,7mnWLhHq2w,1,180.0,0,false,119044,5,14,127,false
119044,8YyptHFdW6,1,180.0,4,false,119044,5,14,127,false
119044,ApRD5hFuRP,1,180.0,5,false,119044,5,14,127,true
119044,AwlksCAtR2,2,118.1964,11,true,119044,5,14,127,false
119044,BF188s9Uii,2,180.0,14,false,119044,5,14,127,false
119044,CRQDHb0BBl,2,65.5172,8,true,119044,5,14,127,false
119044,D8H0uWLc5n,3,180.0,15,false,119044,5,14,127,false
119044,DKAdUagiHw,1,105.1597,5,true,119044,5,14,127,true
119044,Dsi7jcUddZ,1,91.77466,8,true,119044,5,14,127,false
119044,EYlicK3YDf,2,50.42398,9,true,119044,5,14,127,false
119044,FBcGX8lJ0M,1,20.38983,17,true,119044,5,14,127,false
119044,IyAGpGOWxl,5,93.76131,17,true,119044,5,14,127,false
119044,QjZrSZyKnC,1,144.4932,5,true,119044,5,14,127,true
119044,SKrRecOHdC,1,77.20752,7,true,119044,5,14,127,false
119044,TSJ3jR3RPt,1,92.82397,17,true,119044,5,14,127,false
119044,Tw0eJAMHHY,1,25.33301,17,true,119044,5,14,127,false
119044,WDU3t5mUF8,2,59.49977,4,false,119044,5,14,127,false
119044,a1hCPU5ZzZ,1,86.7854,6,true,119044,5,14,127,false
119044,aI53Bauq4G,2,70.81551,17,true,119044,5,14,127,false
119044,bVdRptKPbL,1,48.6543,6,true,119044,5,14,127,false
119044,cM5vFuUu9E,3,180.0,9,false,119044,5,14,127,false
119044,eUFuTiKxCh,1,42.67676,6,true,119044,5,14,127,false
119044,exleZEgEta,1,111.3508,5,true,119044,5,14,127,true
119044,hYt8Q4RENO,2,180.0,7,false,119044,5,14,127,false
119044,ikv6BYKMin,1,128.8877,5,true,119044,5,14,127,true
119044,j1sZryfkmn,3,114.2575,16,true,119044,5,14,127,false
119044,joYCi1fiRE,1,180.0,3,false,119044,5,14,127,false
119044,jpwBoyCm4E,1,91.25,7,true,119044,5,14,127,false
119044,kJzweLKxF3,1,104.056,8,true,119044,5,14,127,false
119044,lqzUj7p1QS,6,119.823,16,true,119044,5,14,127,false
119044,rtvmQC6O2v,4,180.0,9,false,119044,5,14,127,false
119044,vP1D7seEru,2,87.04462,8,true,119044,5,14,127,false
119044,w3M4zEv4n8,1,180.0,7,false,119044,5,14,127,false
119044,wmhKzuZxJY,2,153.1236,17,true,119044,5,14,127,false
119044,zjcjHJcCTb,1,124.7041,7,true,119044,5,14,127,false
131056,6wMCarsty8,3,180.0,11,false,131056,5,9,1745,false
131056,77t6BJL1Kt,4,111.1861,15,true,131056,5,9,1745,false
131056,7mnWLhHq2w,12,170.4594,16,true,131056,5,9,1745,false
131056,8YyptHFdW6,4,180.0,8,false,131056,5,9,1745,false
131056,ApRD5hFuRP,1,160.9688,6,true,131056,5,9,1745,false
131056,AwlksCAtR2,1,160.1541,17,true,131056,5,9,1745,false
131056,BF188s9Uii,3,180.0,12,false,131056,5,9,1745,false
131056,CRQDHb0BBl,3,143.8509,17,true,131056,5,9,1745,false
131056,D8H0uWLc5n,2,97.66021,12,true,131056,5,9,1745,false
131056,DKAdUagiHw,1,120.1733,6,true,131056,5,9,1745,false
131056,Dsi7jcUddZ,5,180.0,15,false,131056,5,9,1745,false
131056,EYlicK3YDf,1,44.02637,5,true,131056,5,9,1745,true
131056,FBcGX8lJ0M,4,73.01478,17,true,131056,5,9,1745,false
131056,IyAGpGOWxl,1,128.6531,5,true,131056,5,9,1745,true
131056,QjZrSZyKnC,2,146.8001,8,true,131056,5,9,1745,false
131056,SKrRecOHdC,7,92.531,16,true,131056,5,9,1745,false
131056,TSJ3jR3RPt,3,147.908,17,true,131056,5,9,1745,false
131056,Tw0eJAMHHY,1,31.01709,17,true,131056,5,9,1745,false
131056,WDU3t5mUF8,8,165.1334,17,true,131056,5,9,1745,false
131056,a1hCPU5ZzZ,1,68.06177,5,true,131056,5,9,1745,true
131056,aI53Bauq4G,3,111.0507,17,true,131056,5,9,1745,false
131056,bVdRptKPbL,4,110.153,16,true,131056,5,9,1745,false
131056,cDaD1IqGWx,17,33.83052,16,true,131056,5,9,1745,false
131056,cM5vFuUu9E,3,180.0,11,false,131056,5,9,1745,false
131056,eUFuTiKxCh,1,52.01208,7,true,131056,5,9,1745,false
131056,exleZEgEta,2,59.5377,8,true,131056,5,9,1745,false
131056,hYt8Q4RENO,2,180.0,3,false,131056,5,9,1745,false
131056,ikv6BYKMin,4,180.0,10,false,131056,5,9,1745,false
131056,j1sZryfkmn,6,121.9603,17,true,131056,5,9,1745,false
131056,joYCi1fiRE,1,68.18994,5,true,131056,5,9,1745,true
131056,jpwBoyCm4E,1,180.0,10,false,131056,5,9,1745,false
131056,kJzweLKxF3,2,71.3292,8,true,131056,5,9,1745,false
131056,lqzUj7p1QS,4,132.5598,17,true,131056,5,9,1745,false
131056,rtvmQC6O2v,1,67.53101,5,true,131056,5,9,1745,true
131056,vP1D7seEru,4,177.8845,16,true,131056,5,9,1745,false
131056,w3M4zEv4n8,1,167.2158,5,true,131056,5,9,1745,true
131056,wmhKzuZxJY,1,60.17456,5,true,131056,5,9,1745,true
131056,zjcjHJcCTb,2,169.2618,11,true,131056,5,9,1745,false
